ts,seq,cmd_type,relay_rtt_ms,authority
0.0,1,speedl_stop,20,operator
0.018,2,speedl_stop,20,operator
0.039,3,speedl_stop,20,operator
0.059,4,speedl_stop,20,operator
0.079,5,speedl_stop,20,operator
0.099,6,speedl_stop,20,operator
0.119,7,speedl_stop,20,operator
0.139,8,speedl_stop,20,operator
0.16,9,speedl_stop,20,operator
0.179,10,speedl_stop,20,operator
0.199,11,speedl_stop,20,operator
0.219,12,speedl_stop,20,operator
0.239,13,speedl_stop,103,operator
0.259,14,speedl_stop,103,operator
0.279,15,speedl_stop,103,operator
0.299,16,speedl_stop,103,operator
0.319,17,speedl_stop,103,operator
0.339,18,speedl_stop,103,operator
0.359,19,speedl_stop,103,operator
0.379,20,speedl_stop,103,operator
0.399,21,speedl,103,operator
0.419,22,speedl,103,operator
0.439,23,speedl,103,operator
0.459,24,speedl,103,operator
0.48,25,speedl,103,operator
0.501,26,speedl,103,operator
0.519,27,speedl,103,operator
0.539,28,speedl,103,operator
0.56,29,speedl,103,operator
0.579,30,speedl,196,operator
0.599,31,speedl,196,operator
0.621,32,speedl,196,operator
0.639,33,speedl,196,operator
0.659,34,speedl,196,operator
0.679,35,speedl,32,operator
0.699,36,speedl,32,operator
0.72,37,speedl,32,operator
0.739,38,speedl,32,operator
0.76,39,speedl,32,operator
0.78,40,speedl,32,operator
0.799,41,speedl,32,operator
0.819,42,speedl,32,operator
0.839,43,speedl,32,operator
0.86,44,speedl,32,operator
0.879,45,speedl,32,operator
0.899,46,speedl,32,operator
0.921,47,speedl,32,operator
0.94,48,speedl,32,operator
0.959,49,speedl,67,operator
0.98,50,speedl,67,operator
0.999,51,speedl,67,operator
1.019,52,speedl,67,operator
1.039,53,speedl,67,operator
1.059,54,speedl,67,operator
1.079,55,speedl,67,operator
1.099,56,speedl,67,operator
1.119,57,speedl,67,operator
1.139,58,speedl,67,operator
1.159,59,speedl,67,operator
1.18,60,speedl,45,operator
1.199,61,speedl,45,operator
1.219,62,speedl,45,operator
1.239,63,speedl,45,operator
1.26,64,speedl,45,operator
1.279,65,speedl,45,operator
1.299,66,speedl,45,operator
1.321,67,speedl,45,operator
1.339,68,speedl,45,operator
1.359,69,speedl,45,operator
1.38,70,speedl,45,operator
1.399,71,speedl,45,operator
1.421,72,speedl,45,operator
1.439,73,speedl,48,operator
1.46,74,speedl,48,operator
1.479,75,speedl,48,operator
1.499,76,speedl,48,operator
1.518,77,speedl,48,operator
1.539,78,speedl,48,operator
1.559,79,speedl,48,operator
1.579,80,speedl,48,operator
1.599,81,speedl,48,operator
1.621,82,speedl,48,operator
1.639,83,speedl,48,operator
1.659,84,speedl,48,operator
1.679,85,speedl,48,operator
1.699,86,speedl,48,operator
1.719,87,speedl,48,operator
1.739,88,speedl,48,operator
1.759,89,speedl,183,operator
1.779,90,speedl,183,operator
1.799,91,speedl,183,operator
1.819,92,speedl,183,operator
1.839,93,speedl,183,operator
1.859,94,speedl,183,operator
1.879,95,speedl,183,operator
1.899,96,speedl,183,operator
1.92,97,speedl,183,operator
1.939,98,speedl,47,operator
1.959,99,speedl,47,operator
1.979,100,speedl,47,operator
1.999,101,speedl,47,operator
2.019,102,speedl,47,operator
2.039,103,speedl,47,operator
2.059,104,speedl,47,operator
2.08,105,speedl,47,operator
2.099,106,speedl,47,operator
2.12,107,speedl,47,operator
2.14,108,speedl,47,operator
2.159,109,speedl,47,operator
2.18,110,speedl,34,operator
2.2,111,speedl,34,operator
2.22,112,speedl,34,operator
2.239,113,speedl,34,operator
2.259,114,speedl,34,operator
2.28,115,speedl,34,operator
2.298,116,speedl,34,operator
2.319,117,speedl,34,operator
2.339,118,speedl,34,operator
2.359,119,speedl,34,operator
2.379,120,speedl,34,operator
2.399,121,speedl,19,operator
2.419,122,speedl,19,operator
2.44,123,speedl,19,operator
2.46,124,speedl,19,operator
2.479,125,speedl,19,operator
2.499,126,speedl,19,operator
2.519,127,speedl,19,operator
2.539,128,speedl,19,operator
2.559,129,speedl,19,operator
2.58,130,speedl,19,operator
2.599,131,speedl,19,operator
2.62,132,speedl,19,operator
2.639,133,speedl,19,operator
2.659,134,speedl,19,operator
2.679,135,speedl,34,operator
2.699,136,speedl,34,operator
2.72,137,speedl,34,operator
2.739,138,speedl,34,operator
2.759,139,speedl,34,operator
2.779,140,speedl,34,operator
2.799,141,speedl,34,operator
2.82,142,speedl,34,operator
2.839,143,speedl,34,operator
2.859,144,speedl,34,operator
2.879,145,speedl,34,operator
2.899,146,speedl,34,operator
2.92,147,speedl,34,operator
2.939,148,speedl,47,operator
2.959,149,speedl,47,operator
2.98,150,speedl,47,operator
3.0,151,speedl,47,operator
3.02,152,speedl,47,operator
3.039,153,speedl,47,operator
3.059,154,speedl,47,operator
3.079,155,speedl,47,operator
3.099,156,speedl,47,operator
3.121,157,speedl,47,operator
3.139,158,speedl,47,operator
3.159,159,speedl,47,operator
3.179,160,speedl,38,operator
3.199,161,speedl,38,operator
3.221,162,speedl,38,operator
3.238,163,speedl,38,operator
3.26,164,speedl,38,operator
3.279,165,speedl,38,operator
3.299,166,speedl,38,operator
3.321,167,speedl,38,operator
3.339,168,speedl,38,operator
3.36,169,speedl,38,operator
3.379,170,speedl,38,operator
3.399,171,speedl,38,operator
3.422,172,speedl,33,operator
3.439,173,speedl,33,operator
3.459,174,speedl,33,operator
3.479,175,speedl,33,operator
3.499,176,speedl,33,operator
3.522,177,speedl,33,operator
3.539,178,speedl,33,operator
3.559,179,speedl,33,operator
3.579,180,speedl,33,operator
3.599,181,speedl,33,operator
3.62,182,speedl,33,operator
3.639,183,speedl,33,operator
3.659,184,speedl,33,operator
3.679,185,speedl,36,operator
3.699,186,speedl,36,operator
3.72,187,speedl,36,operator
3.739,188,speedl,36,operator
3.759,189,speedl,36,operator
3.779,190,speedl,36,operator
3.801,191,speedl,36,operator
3.819,192,speedl,36,operator
3.839,193,speedl,36,operator
3.859,194,speedl,36,operator
3.879,195,speedl,36,operator
3.899,196,speedl,36,operator
3.919,197,speedl,40,operator
3.939,198,speedl,40,operator
3.959,199,speedl,40,operator
3.979,200,speedl,40,operator
4.0,201,speedl,40,operator
4.02,202,speedl,40,operator
4.039,203,speedl,40,operator
4.058,204,speedl,40,operator
4.079,205,speedl,40,operator
4.099,206,speedl,40,operator
4.119,207,speedl,40,operator
4.139,208,speedl,40,operator
4.16,209,speedl,40,operator
4.179,210,speedl,52,operator
4.199,211,speedl,52,operator
4.22,212,speedl,52,operator
4.239,213,speedl,52,operator
4.259,214,speedl,52,operator
4.279,215,speedl,52,operator
4.285,216,speedl_stop,52,operator
4.318,217,speedl_stop,52,operator
4.318,218,speedl_stop,52,operator
4.96,219,speedl_stop,33,operator
4.981,220,speedl_stop,89,operator
5.001,221,speedl_stop,89,operator
5.02,222,speedl_stop,89,operator
5.027,223,speedl_stop,89,operator
5.557,224,speedl_stop,88,operator
5.577,225,speedl_stop,88,operator
5.597,226,speedl_stop,88,operator
5.617,227,speedl_stop,88,operator
5.637,228,speedl_stop,88,operator
5.657,229,speedl_stop,21,operator
5.677,230,speedl_stop,21,operator
5.697,231,speedl_stop,21,operator
5.717,232,speedl_stop,21,operator
5.738,233,speedl_stop,21,operator
5.758,234,speedl_stop,21,operator
5.777,235,speedl_stop,21,operator
5.797,236,speedl_stop,21,operator
5.82,237,speedl_stop,21,operator
5.838,238,speedl_stop,21,operator
5.857,239,speedl_stop,21,operator
5.877,240,speedl_stop,21,operator
5.897,241,speedl_stop,21,operator
5.917,242,speedl_stop,38,operator
5.938,243,speedl_stop,38,operator
5.957,244,speedl_stop,38,operator
5.977,245,speedl_stop,38,operator
5.998,246,speedl_stop,38,operator
6.017,247,speedl_stop,38,operator
6.037,248,speedl_stop,38,operator
6.058,249,speedl_stop,38,operator
6.077,250,speedl_stop,38,operator
6.097,251,speedl_stop,38,operator
6.117,252,speedl_stop,38,operator
6.138,253,speedl_stop,38,operator
6.157,254,speedl,38,operator
6.178,255,speedl,39,operator
6.198,256,speedl,39,operator
6.221,257,speedl,39,operator
6.237,258,speedl,39,operator
6.257,259,speedl,39,operator
6.278,260,speedl,39,operator
6.298,261,speedl,39,operator
6.317,262,speedl,39,operator
6.337,263,speedl,39,operator
6.358,264,speedl,39,operator
6.377,265,speedl,39,operator
6.398,266,speedl,39,operator
6.417,267,speedl,34,operator
6.437,268,speedl,34,operator
6.458,269,speedl,34,operator
6.479,270,speedl,34,operator
6.498,271,speedl,34,operator
6.52,272,speedl,34,operator
6.537,273,speedl,34,operator
6.558,274,speedl,34,operator
6.577,275,speedl,34,operator
6.597,276,speedl,34,operator
6.617,277,speedl,34,operator
6.637,278,speedl,34,operator
6.659,279,speedl,34,operator
6.677,280,speedl,34,operator
6.698,281,speedl,49,operator
6.722,282,speedl,49,operator
6.737,283,speedl,49,operator
6.777,284,speedl,49,operator
6.797,285,speedl,49,operator
6.817,286,speedl,49,operator
6.838,287,speedl,49,operator
6.858,288,speedl,49,operator
6.877,289,speedl,49,operator
6.898,290,speedl,17,operator
6.921,291,speedl,17,operator
6.939,292,speedl,17,operator
6.957,293,speedl,17,operator
6.977,294,speedl,17,operator
6.997,295,speedl,17,operator
7.017,296,speedl,17,operator
7.037,297,speedl_stop,17,operator
7.037,298,speedl_stop,17,operator
7.038,299,speedl_stop,17,operator
7.057,300,speedl_stop,17,operator
7.077,301,speedl_stop,17,operator
7.097,302,speedl_stop,17,operator
7.12,303,speedl_stop,17,operator
7.131,304,speedl_stop,17,operator
7.637,305,speedl_stop,88,operator
7.654,306,speedl_stop,88,operator
7.675,307,speedl_stop,30,operator
7.694,308,speedl_stop,30,operator
7.715,309,speedl_stop,30,operator
7.737,310,speedl_stop,30,operator
7.755,311,speedl_stop,30,operator
7.776,312,speedl_stop,30,operator
7.795,313,speedl_stop,30,operator
7.814,314,speedl_stop,30,operator
7.835,315,speedl_stop,30,operator
7.855,316,speedl_stop,30,operator
7.874,317,speedl_stop,30,operator
8.037,318,speedl,28,operator
8.056,319,speedl,28,operator
8.075,320,speedl,28,operator
8.095,321,speedl,28,operator
8.115,322,speedl,28,operator
8.134,323,speedl,28,operator
8.155,324,speedl,17,operator
8.174,325,speedl,17,operator
8.195,326,speedl,17,operator
8.214,327,speedl,17,operator
8.238,328,speedl,17,operator
8.255,329,speedl,17,operator
8.275,330,speedl,17,operator
8.295,331,speedl,17,operator
8.315,332,speedl,17,operator
8.335,333,speedl,17,operator
8.355,334,speedl,17,operator
8.374,335,speedl,17,operator
8.395,336,speedl,17,operator
8.415,337,speedl,39,operator
8.437,338,speedl,39,operator
8.455,339,speedl,39,operator
8.475,340,speedl,39,operator
8.496,341,speedl,39,operator
8.515,342,speedl,39,operator
8.536,343,speedl,39,operator
8.555,344,speedl,39,operator
8.575,345,speedl,39,operator
8.594,346,speedl,39,operator
8.615,347,speedl,39,operator
8.637,348,speedl,39,operator
8.654,349,speedl,39,operator
8.674,350,speedl,27,operator
8.695,351,speedl,27,operator
8.714,352,speedl,27,operator
8.737,353,speedl,27,operator
8.755,354,speedl,27,operator
8.775,355,speedl,27,operator
8.795,356,speedl,27,operator
8.815,357,speedl,27,operator
8.837,358,speedl,27,operator
8.855,359,speedl,27,operator
8.875,360,speedl,27,operator
8.895,361,speedl,27,operator
8.915,362,speedl,35,operator
8.934,363,speedl,35,operator
8.955,364,speedl,35,operator
8.974,365,speedl,35,operator
8.995,366,speedl,35,operator
9.015,367,speedl,35,operator
9.037,368,speedl,35,operator
9.055,369,speedl,35,operator
9.074,370,speedl,35,operator
9.095,371,speedl,35,operator
9.115,372,speedl,35,operator
9.135,373,speedl,35,operator
9.155,374,speedl,35,operator
9.175,375,speedl,35,operator
9.195,376,speedl,35,operator
9.215,377,speedl,35,operator
9.237,378,speedl,35,operator
9.255,379,speedl,35,operator
9.275,380,speedl,35,operator
9.295,381,speedl,35,operator
9.315,382,speedl,35,operator
9.337,383,speedl,35,operator
9.355,384,speedl,35,operator
9.375,385,speedl,35,operator
9.395,386,speedl,17,operator
9.414,387,speedl,17,operator
9.435,388,speedl,17,operator
9.455,389,speedl,17,operator
9.474,390,speedl,17,operator
9.496,391,speedl,17,operator
9.515,392,speedl,17,operator
9.536,393,speedl,17,operator
9.555,394,speedl,17,operator
9.574,395,speedl,17,operator
9.595,396,speedl,17,operator
9.615,397,speedl,17,operator
9.637,398,speedl,17,operator
9.655,399,speedl,17,operator
9.675,400,speedl,36,operator
9.695,401,speedl,36,operator
9.715,402,speedl,36,operator
9.737,403,speedl,36,operator
9.755,404,speedl,36,operator
9.775,405,speedl,36,operator
9.795,406,speedl,36,operator
9.815,407,speedl,36,operator
9.835,408,speedl,36,operator
9.855,409,speedl,36,operator
9.875,410,speedl,36,operator
9.895,411,speedl,36,operator
9.914,412,speedl,30,operator
9.937,413,speedl,30,operator
9.954,414,speedl,30,operator
9.974,415,speedl,30,operator
9.995,416,speedl,30,operator
10.015,417,speedl,30,operator
10.037,418,speedl,30,operator
10.054,419,speedl,30,operator
10.074,420,speedl,30,operator
10.095,421,speedl,30,operator
10.115,422,speedl,30,operator
10.137,423,speedl,30,operator
10.155,424,speedl,30,operator
10.175,425,speedl,35,operator
10.194,426,speedl,35,operator
10.215,427,speedl,35,operator
10.239,428,speedl,35,operator
10.255,429,speedl,35,operator
10.276,430,speedl,35,operator
10.295,431,speedl,35,operator
10.316,432,speedl,35,operator
10.338,433,speedl,35,operator
10.355,434,speedl,35,operator
10.374,435,speedl,35,operator
10.395,436,speedl,35,operator
10.414,437,speedl,33,operator
10.438,438,speedl,33,operator
10.454,439,speedl,33,operator
10.475,440,speedl,33,operator
10.495,441,speedl,33,operator
10.514,442,speedl,33,operator
10.538,443,speedl,33,operator
10.556,444,speedl,33,operator
10.574,445,speedl,33,operator
10.596,446,speedl,33,operator
10.615,447,speedl,33,operator
10.637,448,speedl,33,operator
10.655,449,speedl,33,operator
10.675,450,speedl,33,operator
10.694,451,speedl,53,operator
10.714,452,speedl,53,operator
10.736,453,speedl,53,operator
10.755,454,speedl,53,operator
10.775,455,speedl,53,operator
10.794,456,speedl,53,operator
10.814,457,speedl,53,operator
10.836,458,speedl,53,operator
10.856,459,speedl,53,operator
10.874,460,speedl,53,operator
10.895,461,speedl,53,operator
10.915,462,speedl,53,operator
10.937,463,speedl,38,operator
10.955,464,speedl,38,operator
10.975,465,speedl,38,operator
10.995,466,speedl,38,operator
11.015,467,speedl,38,operator
11.037,468,speedl,38,operator
11.054,469,speedl,38,operator
11.074,470,speedl,38,operator
11.094,471,speedl,38,operator
11.114,472,speedl,38,operator
11.134,473,speedl,38,operator
11.155,474,speedl,38,operator
11.175,475,speedl,38,operator
11.194,476,speedl,43,operator
11.214,477,speedl,43,operator
11.237,478,speedl,43,operator
11.254,479,speedl,43,operator
11.274,480,speedl,43,operator
11.295,481,speedl,43,operator
11.315,482,speedl,43,operator
11.335,483,speedl,43,operator
11.354,484,speedl,43,operator
11.375,485,speedl,43,operator
11.395,486,speedl,43,operator
11.414,487,speedl,28,operator
11.437,488,speedl,28,operator
11.454,489,speedl,28,operator
11.475,490,speedl,28,operator
11.494,491,speedl,28,operator
11.514,492,speedl,28,operator
11.536,493,speedl,28,operator
11.555,494,speedl,28,operator
11.575,495,speedl,28,operator
11.594,496,speedl,28,operator
11.615,497,speedl,28,operator
11.634,498,speedl,28,operator
11.654,499,speedl,28,operator
11.675,500,speedl,28,operator
11.695,501,speedl,41,operator
11.714,502,speedl,41,operator
11.737,503,speedl,41,operator
11.754,504,speedl,41,operator
11.774,505,speedl,41,operator
11.794,506,speedl,41,operator
11.816,507,speedl,41,operator
11.837,508,speedl,41,operator
11.856,509,speedl,41,operator
11.875,510,speedl,41,operator
11.895,511,speedl,41,operator
11.914,512,speedl,32,operator
11.937,513,speedl,32,operator
11.954,514,speedl,32,operator
11.974,515,speedl,32,operator
11.995,516,speedl,32,operator
12.014,517,speedl,32,operator
12.034,518,speedl,32,operator
12.055,519,speedl,32,operator
12.074,520,speedl,32,operator
12.095,521,speedl,32,operator
12.115,522,speedl,32,operator
12.134,523,speedl,32,operator
12.155,524,speedl,32,operator
12.175,525,speedl,32,operator
12.195,526,speedl,61,operator
12.215,527,speedl,61,operator
12.237,528,speedl,61,operator
12.254,529,speedl,61,operator
12.274,530,speedl,61,operator
12.283,531,speedl_stop,61,operator
12.283,532,speedl_stop,61,operator
12.294,533,speedl_stop,61,operator
12.315,534,speedl_stop,61,operator
12.334,535,speedl_stop,61,operator
12.354,536,speedl_stop,61,operator
12.374,537,speedl_stop,61,operator
12.395,538,speedl_stop,61,operator
12.415,539,speedl_stop,34,operator
12.437,540,speedl_stop,34,operator
12.455,541,speedl_stop,34,operator
12.476,542,speedl_stop,34,operator
12.495,543,speedl_stop,34,operator
12.516,544,speedl_stop,34,operator
12.536,545,speedl_stop,34,operator
12.556,546,speedl_stop,34,operator
12.575,547,speedl_stop,34,operator
12.595,548,speedl_stop,34,operator
12.615,549,speedl_stop,34,operator
12.634,550,speedl_stop,34,operator
12.654,551,speedl_stop,34,operator
12.675,552,speedl_stop,30,operator
12.695,553,speedl_stop,30,operator
12.715,554,speedl_stop,30,operator
12.737,555,speedl_stop,30,operator
12.755,556,speedl_stop,30,operator
12.774,557,speedl_stop,30,operator
12.795,558,speedl_stop,30,operator
12.815,559,speedl_stop,30,operator
12.837,560,speedl_stop,30,operator
12.855,561,speedl_stop,30,operator
12.875,562,speedl_stop,30,operator
12.895,563,speedl_stop,30,operator
12.914,564,speedl_stop,32,operator
12.934,565,speedl_stop,32,operator
12.954,566,speedl_stop,32,operator
12.974,567,speedl_stop,32,operator
12.995,568,speedl_stop,32,operator
13.015,569,speedl_stop,32,operator
13.038,570,speedl_stop,32,operator
13.055,571,speedl_stop,32,operator
13.074,572,speedl_stop,32,operator
13.094,573,speedl_stop,32,operator
13.114,574,speedl_stop,32,operator
13.138,575,speedl_stop,32,operator
13.154,576,speedl_stop,32,operator
13.175,577,speedl_stop,32,operator
13.195,578,speedl_stop,32,operator
13.215,579,speedl_stop,32,operator
13.234,580,speedl_stop,32,operator
13.254,581,speedl_stop,32,operator
13.274,582,speedl_stop,32,operator
13.294,583,speedl_stop,32,operator
13.316,584,speedl_stop,32,operator
13.335,585,speedl_stop,32,operator
13.354,586,speedl_stop,32,operator
13.375,587,speedl_stop,32,operator
13.395,588,speedl_stop,32,operator
13.415,589,speedl_stop,27,operator
13.434,590,speedl_stop,27,operator
13.454,591,speedl_stop,27,operator
13.474,592,speedl_stop,27,operator
13.495,593,speedl_stop,27,operator
13.515,594,speedl_stop,27,operator
13.536,595,speedl_stop,27,operator
13.554,596,speedl_stop,27,operator
13.576,597,speedl_stop,27,operator
13.595,598,speedl_stop,27,operator
13.615,599,speedl_stop,27,operator
13.637,600,speedl_stop,27,operator
13.654,601,speedl_stop,27,operator
13.674,602,speedl_stop,34,operator
13.695,603,speedl_stop,34,operator
13.716,604,speedl_stop,34,operator
13.735,605,speedl_stop,34,operator
13.755,606,speedl_stop,34,operator
13.774,607,speedl_stop,34,operator
13.795,608,speedl_stop,34,operator
13.815,609,speedl_stop,34,operator
13.834,610,speedl_stop,34,operator
13.855,611,speedl_stop,34,operator
13.876,612,speedl_stop,34,operator
13.895,613,speedl_stop,34,operator
13.915,614,speedl_stop,39,operator
13.934,615,speedl_stop,39,operator
13.955,616,speedl_stop,39,operator
13.975,617,speedl_stop,39,operator
13.995,618,speedl_stop,39,operator
14.015,619,speedl_stop,39,operator
14.037,620,speedl_stop,39,operator
14.055,621,speedl_stop,39,operator
14.074,622,speedl_stop,39,operator
14.095,623,speedl_stop,39,operator
14.115,624,speedl_stop,39,operator
14.135,625,speedl_stop,39,operator
14.154,626,speedl_stop,39,operator
14.174,627,speedl_stop,38,operator
14.195,628,speedl_stop,38,operator
14.215,629,speedl_stop,38,operator
14.234,630,speedl_stop,38,operator
14.236,631,speedl_stop,38,operator
21.955,632,speedj,30,operator
21.975,633,speedj,89,operator
21.996,634,speedj,89,operator
22.015,635,speedj,89,operator
22.027,636,speedj_stop,89,operator
22.486,637,speedj,78,operator
22.507,638,speedj,78,operator
22.527,639,speedj,78,operator
22.546,640,speedj,78,operator
22.565,641,speedj_stop,78,operator
22.722,642,speedj,15,operator
22.744,643,speedj,15,operator
22.763,644,speedj,15,operator
22.783,645,speedj,15,operator
22.792,646,speedj_stop,15,operator
22.862,647,speedj,15,operator
22.883,648,speedj,15,operator
22.902,649,speedj,17,operator
22.923,650,speedj,17,operator
22.943,651,speedj,17,operator
22.951,652,speedj_stop,17,operator
24.126,653,speedj,20,operator
24.146,654,speedj,20,operator
24.166,655,speedj,42,operator
24.187,656,speedj,42,operator
24.206,657,speedj,42,operator
24.224,658,speedj_stop,42,operator
24.293,659,speedj,42,operator
24.314,660,speedj,42,operator
24.334,661,speedj,42,operator
24.354,662,speedj,42,operator
24.373,663,speedj,42,operator
24.389,664,speedj_stop,42,operator
24.461,665,speedj,29,operator
24.482,666,speedj,29,operator
24.505,667,speedj,29,operator
24.521,668,speedj,29,operator
24.541,669,speedj,29,operator
24.563,670,speedj,29,operator
24.564,671,speedj_stop,29,operator
24.621,672,speedj,29,operator
24.641,673,speedj,29,operator
24.662,674,speedj,41,operator
24.681,675,speedj,41,operator
24.701,676,speedj,41,operator
24.713,677,speedj_stop,41,operator
24.78,678,speedj,41,operator
24.801,679,speedj,41,operator
24.82,680,speedj,41,operator
24.84,681,speedj,41,operator
24.861,682,speedj,41,operator
24.868,683,speedj_stop,41,operator
24.956,684,speedj,31,operator
24.977,685,speedj,31,operator
24.997,686,speedj,31,operator
25.017,687,speedj,31,operator
25.037,688,speedj,31,operator
25.057,689,speedj,31,operator
25.076,690,speedj,31,operator
25.08,691,speedj_stop,31,operator
25.121,692,speedj,31,operator
25.141,693,speedj,31,operator
25.163,694,speedj,31,operator
25.182,695,speedj,30,operator
25.201,696,speedj,30,operator
25.222,697,speedj,30,operator
25.242,698,speedj,30,operator
25.251,699,speedj_stop,30,operator
27.383,700,speedj,77,operator
27.404,701,speedj,77,operator
27.424,702,speedj,30,operator
27.444,703,speedj,30,operator
27.464,704,speedj,30,operator
27.484,705,speedj,30,operator
27.504,706,speedj,30,operator
27.507,707,speedj_stop,30,operator
27.57,708,speedj,30,operator
27.59,709,speedj,30,operator
27.61,710,speedj,30,operator
27.63,711,speedj,30,operator
27.651,712,speedj,30,operator
27.657,713,speedj_stop,30,operator
27.949,714,speedj,42,operator
27.971,715,speedj,76,operator
27.99,716,speedj,76,operator
28.01,717,speedj,76,operator
28.03,718,speedj,76,operator
28.036,719,speedj_stop,76,operator
28.141,720,speedj,76,operator
28.161,721,speedj,24,operator
28.181,722,speedj,24,operator
28.205,723,speedj,24,operator
28.222,724,speedj,24,operator
28.237,725,speedj_stop,24,operator
28.495,726,speedj,23,operator
28.517,727,speedj,23,operator
28.536,728,speedj,23,operator
28.557,729,speedj,23,operator
28.576,730,speedj,23,operator
28.596,731,speedj,23,operator
28.608,732,speedj_stop,23,operator
29.912,733,speedj,18,operator
29.933,734,speedj,18,operator
29.955,735,speedj,18,operator
29.973,736,speedj,18,operator
29.993,737,speedj,18,operator
30.013,738,speedj,18,operator
30.033,739,speedj,18,operator
30.054,740,speedj,18,operator
30.073,741,speedj,18,operator
30.093,742,speedj,18,operator
30.113,743,speedj,18,operator
30.123,744,speedj_stop,18,operator
30.231,745,speedj,30,operator
30.252,746,speedj,30,operator
30.272,747,speedj,30,operator
30.291,748,speedj,30,operator
30.308,749,speedj_stop,30,operator
30.394,750,speedj,30,operator
30.414,751,speedj,25,operator
30.434,752,speedj,25,operator
30.455,753,speedj,25,operator
30.474,754,speedj,25,operator
30.49,755,speedj_stop,25,operator
30.75,756,speedj,60,operator
30.771,757,speedj,60,operator
30.79,758,speedj,60,operator
30.81,759,speedj,60,operator
30.831,760,speedj,60,operator
30.834,761,speedj_stop,60,operator
31.11,762,speedj,75,operator
31.132,763,speedj,75,operator
31.15,764,speedj,75,operator
31.172,765,speedj,75,operator
31.19,766,speedj,34,operator
31.211,767,speedj,34,operator
31.231,768,speedj,34,operator
31.25,769,speedj,34,operator
31.271,770,speedj,34,operator
31.291,771,speedj,34,operator
31.311,772,speedj,34,operator
31.33,773,speedj,34,operator
31.351,774,speedj,34,operator
31.371,775,speedj,34,operator
31.391,776,speedj,34,operator
31.41,777,speedj,34,operator
31.43,778,speedj,32,operator
31.45,779,speedj,32,operator
31.471,780,speedj,32,operator
31.491,781,speedj,32,operator
31.511,782,speedj,32,operator
31.531,783,speedj,32,operator
31.551,784,speedj,32,operator
31.57,785,speedj,32,operator
31.59,786,speedj,32,operator
31.61,787,speedj,32,operator
31.63,788,speedj,32,operator
31.65,789,speedj,32,operator
31.67,790,speedj,32,operator
31.69,791,speedj,43,operator
31.712,792,speedj,43,operator
31.73,793,speedj,43,operator
31.735,794,speedj_stop,43,operator
31.966,795,speedj,61,operator
31.988,796,speedj,61,operator
32.007,797,speedj,61,operator
32.027,798,speedj,61,operator
32.047,799,speedj,61,operator
32.055,800,speedj_stop,61,operator
32.114,801,speedj,61,operator
32.136,802,speedj,61,operator
32.155,803,speedj,61,operator
32.176,804,speedj,61,operator
32.195,805,speedj_stop,57,operator
32.288,806,speedj,57,operator
32.308,807,speedj,57,operator
32.329,808,speedj,57,operator
32.348,809,speedj,57,operator
32.371,810,speedj,57,operator
32.388,811,speedj,57,operator
32.408,812,speedj,29,operator
32.429,813,speedj,29,operator
32.448,814,speedj,29,operator
32.471,815,speedj,29,operator
32.477,816,speedj_stop,29,operator
34.259,817,speedj,37,operator
34.28,818,speedj,37,operator
34.301,819,speedj,37,operator
34.321,820,speedj,37,operator
34.341,821,speedj,37,operator
34.352,822,speedj_stop,37,operator
35.354,823,speedj,28,operator
35.374,824,speedj,28,operator
35.394,825,speedj,28,operator
35.414,826,speedj,33,operator
35.434,827,speedj,33,operator
35.437,828,speedj_stop,33,operator
36.196,829,speedj,18,operator
36.217,830,speedj,18,operator
36.238,831,speedj,18,operator
36.254,832,speedj_stop,18,operator
36.905,833,speedj,17,operator
36.926,834,speedj,40,operator
36.946,835,speedj,40,operator
36.967,836,speedj,40,operator
36.988,837,speedj,40,operator
37.003,838,speedj_stop,40,operator
37.498,839,speedj,76,operator
37.521,840,speedj,76,operator
37.539,841,speedj,76,operator
37.561,842,speedj,76,operator
37.58,843,speedj,76,operator
37.596,844,speedj_stop,76,operator
38.138,845,speedj,65,operator
38.158,846,speedj,23,operator
38.179,847,speedj,23,operator
38.199,848,speedj,23,operator
38.218,849,speedj,23,operator
38.238,850,speedj,23,operator
38.251,851,speedj_stop,23,operator
40.953,852,speedl,16,operator
40.968,853,speedl,57,operator
40.989,854,speedl,57,operator
41.009,855,speedl,57,operator
41.029,856,speedl,57,operator
41.049,857,speedl,57,operator
41.149,858,speedl,57,operator
41.169,859,speedl,35,operator
41.189,860,speedl,35,operator
41.209,861,speedl,35,operator
41.231,862,speedl,35,operator
41.25,863,speedl,35,operator
41.273,864,speedl,35,operator
41.29,865,speedl,35,operator
41.309,866,speedl,35,operator
41.329,867,speedl,35,operator
41.349,868,speedl,35,operator
41.373,869,speedl,35,operator
41.389,870,speedl,35,operator
41.411,871,speedl,35,operator
41.429,872,speedl,36,operator
41.449,873,speedl,36,operator
41.473,874,speedl,36,operator
41.49,875,speedl,36,operator
41.51,876,speedl,36,operator
41.529,877,speedl,36,operator
41.55,878,speedl,36,operator
41.572,879,speedl,36,operator
41.589,880,speedl,36,operator
41.61,881,speedl,36,operator
41.629,882,speedl,36,operator
41.649,883,speedl,36,operator
41.672,884,speedl,39,operator
41.69,885,speedl,39,operator
41.709,886,speedl,39,operator
41.729,887,speedl,39,operator
41.749,888,speedl,39,operator
41.769,889,speedl,39,operator
