ts,rtt_ms,jitter_ms,ack_latency_ms,kind,authority,vcap,lost,event
0.0,80.0,,,pong,observer,1,0,
0.207,36.0,22,,pong,observer,0.85,0,
0.488,66.0,18.354533197248273,,pong,observer,1,0,
0.762,88.0,19.817921182606415,,pong,observer,0.92,0,
0.962,37.0,21.518364250100422,,pong,requesting,0.81,0,
1.189,16.0,25.92564153283172,,pong,requesting,1,0,
1.441,16.0,27.41145299144211,,pong,requesting,1,0,
1.753,79.0,27.562429138230904,,pong,requesting,1,0,
1.958,34.0,26.61151704631235,,pong,requesting,0.855,0,
2.207,31.0,25.89613870830939,,pong,requesting,1,0,
2.528,107.0,29.906742101748495,,pong,requesting,1,0,
2.756,81.0,29.61547549658605,,pong,requesting,0.7150000000000001,0,
2.957,33.0,29.101536184263946,,pong,requesting,0.845,0,
3.255,84.0,29.077307232932824,,pong,requesting,1,0,
3.464,38.0,28.459249619216752,,pong,requesting,0.83,0,
3.709,29.0,28.268729963512687,,pong,requesting,1,0,
3.963,36.0,27.72991339484877,,pong,requesting,1,0,
4.199,19.0,28.014326141026526,,pong,requesting,1,0,
4.46,32.0,27.580152645418742,,pong,requesting,1,0,
4.716,38.0,27,,pong,requesting,1,0,
5.009,82.0,27.118075152930746,,pong,requesting,1,0,
5.219,42.0,27.004444078706744,,pong,requesting,0.84,0,
5.508,80.0,27.600543472910097,,pong,requesting,1,0,
5.712,33.0,26.40127837813919,,pong,requesting,0.85,0,
6.004,85.0,27.509770991413216,,pong,requesting,1,0,
6.218,40.0,26.516928555170185,,pong,requesting,0.825,0,
6.445,17.0,26.451843035977664,,pong,requesting,1,0,
6.71,30.0,26.010526715159,,pong,requesting,1,0,
6.946,15.0,26.857773548825673,,pong,requesting,1,0,
7.259,89.0,28.015174459567444,,pong,requesting,1,0,
7.458,35.0,24.985795964907744,,pong,requesting,0.8049999999999999,0,
7.756,83.0,25.12568407028951,,pong,requesting,1,0,
7.947,24.0,25.450884071088772,,pong,requesting,0.835,0,
8.221,48.0,23.968468870580782,,pong,requesting,1,0,
8.438,18.0,24.63711630852929,,pong,requesting,1,0,
8.712,42.0,24.40983408382777,,pong,requesting,1,0,
8.961,41.0,24.348049203170262,,pong,requesting,1,0,
9.481,310.0,62.19935690985881,,pong,requesting,1,0,
9.481,59.0,61.886569625404185,,pong,requesting,0,0,
9.697,26.0,62.1598544078089,,pong,requesting,0.955,0,
10.225,304.0,81.81899229396558,,pong,requesting,1,0,
10.225,53.0,81.65867988156556,,pong,requesting,0,0,
10.478,55.0,81.71185654481239,,pong,requesting,0.985,0,
10.979,302.0,95.44244338867273,,pong,requesting,0.975,0,
11.013,87.0,95.44469602864267,,pong,requesting,0,0,
11.283,112.0,95.0781257703369,,pong,requesting,0.815,0,
11.449,29.0,94.66831571333672,,pong,requesting,0.69,0,
11.697,26.0,94.79498931905631,,pong,requesting,1,0,
12.003,75.0,93.37928035704708,,pong,requesting,1,0,
12.207,29.0,94.35088764818273,,pong,requesting,0.875,0,
12.513,85.0,93.57531725834544,,pong,requesting,1,0,
12.755,77.0,93.60817272012096,,pong,requesting,0.825,0,
13.227,299.0,102.64953726149962,,pong,requesting,0.865,0,RELEASE
13.264,86.0,101.94747422079666,,pong,requesting,0.25,0,RELEASE
13.739,312.0,109.17484829391796,,pong,requesting,0.8200000000000001,0,RELEASE
13.775,97.0,107.84878302512273,,pong,operator,0,0,RELEASE
14.056,127.0,106.18733446131888,,pong,operator,0.765,0,
14.207,29.0,99.48943411237195,,pong,operator,0.615,0,
14.492,64.0,99.35849233960832,,pong,operator,1,0,
14.733,55.0,98.27373759046715,,pong,operator,0.9299999999999999,0,
14.979,51.0,88.99578641711078,,pong,operator,0.975,0,
15.217,39.0,89.43634607920875,,pong,operator,0.995,0,
15.502,74.0,89.03419286993059,,pong,operator,1,0,
15.749,69.0,76.57212286465618,,pong,operator,0.88,0,
15.969,41.0,77.34765671951541,,pong,operator,0.905,0,
16.221,44.0,77.74663979877202,,pong,operator,1,0,
16.549,121.0,76.99155797878102,,pong,operator,1,0,
16.695,17.0,77.38958263228973,,pong,operator,0.645,0,
16.946,18.0,78.90760419630037,,pong,operator,1,0,
17.287,110.0,77.91461672882694,,pong,operator,1,0,
17.45,22.0,79.3438088321956,,pong,operator,0.7,0,
17.781,106.0,79.40181043276029,,pong,operator,1,0,
17.985,61.0,63.23312027727242,,pong,operator,0.72,0,
18.273,97.0,63.35542597126154,,pong,operator,0.945,0,
18.456,32.0,34.31486558330077,,pong,operator,0.765,0,
18.72,44.0,33.681560237019895,,pong,operator,1,0,
18.971,48.0,30.164382970649342,,pong,operator,1,0,
19.258,82.0,29.90631204277786,,pong,operator,1,0,
19.464,36.0,30.32700941405202,,pong,operator,0.84,0,
19.716,38.0,30.64555432685139,,pong,operator,1,0,
19.964,33.0,31.08440123277268,,pong,operator,1,0,
20.24,60.0,30.82576033125542,,pong,operator,1,0,
20.461,31.0,31.10868046060456,,pong,operator,0.95,0,
20.722,42.0,31.079374189323698,,pong,operator,1,0,
20.938,18.0,31.95778465413396,,pong,operator,1,0,
21.205,28.0,32.37066573303675,,pong,operator,1,0,
21.73,303.0,62.23672549226862,,pong,operator,1,0,
21.73,56.0,61.42383495028619,,pong,operator,0,0,
21.945,21.0,61.31671876413479,,pong,operator,0.97,0,
22.247,76.0,60.46660235204225,,pong,operator,1,0,
22.466,47.0,59.8886257982265,,pong,operator,0.87,0,
22.75,80.0,59.21847262468022,,pong,operator,1,0,
22.994,69.0,59.23974594813856,,pong,operator,0.85,0,
23.274,103.0,59.43086319413508,,pong,operator,0.905,0,
23.495,70.0,59.0363235643955,,pong,operator,0.735,0,
23.738,60.0,58.86465408035623,,pong,operator,0.9,0,
24.001,73.0,58.754659389702866,,pong,operator,0.95,0,
24.191,21.0,59.439780450469364,,pong,operator,0.885,0,
24.504,78.0,59.18131039441422,,pong,operator,1,0,
24.719,40.0,59.13668489186725,,pong,operator,0.86,0,
24.96,32.0,59.164516392851546,,pong,operator,1,0,
25.264,85.0,59.30115934785761,,pong,operator,1,0,
25.481,53.0,58.831857866295536,,pong,operator,0.825,0,
25.696,17.0,59.62591718372138,,pong,operator,0.985,0,
25.964,35.0,59.04682463943342,,pong,operator,1,0,
26.211,33.0,58.89006707416795,,pong,operator,1,0,
26.516,83.0,24.253659517689286,,pong,operator,1,0,
26.868,195.0,38.69945090049728,,pong,operator,0.835,0,
26.967,34.0,38.08359226753695,,pong,operator,0.25,0,
27.234,61.0,37.99141350357999,,pong,operator,1,0,
27.49,57.0,37.83711801921495,,pong,operator,0.945,0,
27.721,47.0,37.820761494184644,,pong,operator,0.965,0,
28.043,110.0,39.213868720135224,,pong,operator,1,0,
28.222,49.0,38.3083215502846,,pong,operator,0.7,0,
28.468,34.0,38.71727650545684,,pong,operator,1,0,
28.714,41.0,38.93443206212208,,pong,operator,1,0,
28.972,39.0,39.023838868056025,,pong,operator,1,0,
29.219,44.0,38.27175851721475,,pong,operator,1,0,
29.472,39.0,38.214395193434626,,pong,operator,1,0,
29.708,34.0,38.365218623122686,,pong,operator,1,0,
29.972,39.0,38.17522102097118,,pong,operator,1,0,
30.212,39.0,37.769398989128746,,pong,operator,1,0,
30.481,48.0,37.79272416749022,,pong,operator,1,0,
30.923,252.0,56.42984582647732,,pong,operator,1,0,
30.957,36.0,56.40310275153309,,pong,operator,0.25,0,
31.258,85.0,56.033115208776316,,pong,operator,1,0,
31.485,64.0,55.93681703493684,,pong,operator,0.825,0,
31.686,15.0,48.68498228406785,,pong,operator,0.9299999999999999,0,
31.967,36.0,48.63689443210781,,pong,operator,1,0,
32.209,38.0,48.83451648168537,,pong,operator,1,0,
32.47,38.0,49.01558425643828,,pong,operator,1,0,
32.705,34.0,49.221032089951144,,pong,operator,1,0,
32.981,50.0,47.622578678605805,,pong,operator,1,0,
33.206,35.0,47.77447016974652,,pong,operator,1,0,
33.466,37.0,47.72240040065043,,pong,operator,1,0,
33.687,16.0,48.3217342404016,,pong,operator,1,0,
33.97,39.0,48.3217342404016,,pong,operator,1,0,
34.216,36.0,48.41022619240691,,pong,operator,1,0,
34.46,32.0,48.517290732274,,pong,operator,1,0,
34.708,39.0,48.44625888549084,,pong,operator,1,0,
34.981,50.0,48.37610463855063,,pong,operator,1,0,
35.207,34.0,48.45007739931898,,pong,operator,1,0,
35.464,35.0,48.56899731310087,,pong,operator,1,0,
35.704,32.0,14.66449794571911,,pong,operator,1,0,
35.966,35.0,14.676511847165866,,pong,operator,1,0,
36.207,26.0,10.456935497553765,,pong,operator,1,0,
36.467,36.0,8.266045003506814,,pong,operator,1,0,
36.706,37.0,6.934515123640585,,pong,operator,1,0,
36.977,46.0,7.28611693565235,,pong,operator,1,0,
37.21,38.0,7.28611693565235,,pong,operator,1,0,
37.472,44.0,7.4731184923029295,,pong,operator,1,0,
37.707,26.0,7.80560695910318,,pong,operator,1,0,
37.977,49.0,7.71945593937811,,pong,operator,1,0,
38.218,43.0,7.858116822750856,,pong,operator,1,0,
38.483,55.0,8.83402513014311,,pong,operator,1,0,
38.705,30.0,7.575618786607468,,pong,operator,0.975,0,
38.959,31.0,7.727224598780599,,pong,operator,1,0,
39.205,35.0,7.7412854229772465,,pong,operator,1,0,
39.465,33.0,7.707788269017254,,pong,operator,1,0,
39.71,40.0,7.7192940091694915,,pong,operator,1,0,
39.965,34.0,7.22132259354199,,pong,operator,1,0,
40.206,36.0,7.19357352085874,,pong,operator,1,0,
40.466,37.0,7.178265807282425,,pong,operator,1,0,
40.756,78.0,11.329055565226962,,pong,operator,1,0,
40.941,15.0,12.499899999599997,,pong,operator,0.86,0,
41.207,28.0,12.407558180399558,,pong,operator,1,0,
41.443,21.0,12.979214151866051,,pong,operator,1,0,
41.707,31.0,13.06330739131557,,pong,operator,1,0,
42.001,75.0,15.337780152290618,,pong,operator,1,0,
42.193,18.0,16.004608711243147,,pong,operator,0.875,0,
42.443,18.0,16.508406949188043,,pong,operator,1,0,
42.694,16.0,16.968426562295043,,pong,operator,1,0,
42.948,21.0,17.005513811702368,,pong,operator,1,0,
43.194,17.0,17.316105220285536,,pong,operator,1,0,
43.465,33.0,16.596008556276416,,pong,operator,1,0,
43.711,32.0,16.587570647927922,,pong,operator,1,0,
44.006,77.0,19.209047347539126,,pong,operator,1,0,
44.199,20.0,19.47562579225633,,pong,operator,0.865,0,
44.508,76.0,21.513426040498523,,pong,operator,1,0,
44.709,29.0,21.548549835197726,,pong,operator,0.87,0,
45.004,75.0,23.18679581140956,,pong,operator,1,0,
45.193,23.0,23.40512764331782,,pong,operator,0.875,0,
45.517,88.0,25.910374370124412,,pong,operator,1,0,
45.686,15.0,24.85236407265916,,pong,operator,0.81,0,
45.937,15.0,24.85236407265916,,pong,operator,1,0,
46.205,30.0,24.822368944160022,,pong,operator,1,0,
46.474,50.0,24.72139761421267,,pong,operator,1,0,
46.687,14.0,25.23271685728669,,pong,operator,1,0,
47.012,86.0,26.155831089835395,,pong,operator,1,0,
47.211,35.0,25.776927667974707,,pong,operator,0.8200000000000001,0,
47.474,45.0,25.371785510680947,,pong,operator,1,0,
47.709,32.0,24.854124406222805,,pong,operator,1,0,
47.98,54.0,24.588818597077818,,pong,operator,1,0,
48.19,15.0,24.695343690663634,,pong,operator,0.98,0,
48.438,19.0,25.140604606890424,,pong,operator,1,0,
48.697,15.0,25.727951725700983,,pong,operator,1,0,
48.96,31.0,24.397284684980825,,pong,operator,1,0,
49.209,32.0,24.084175302467802,,pong,operator,1,0,
49.543,113.0,27.96712355606132,,pong,operator,1,0,
49.695,15.0,28.42516490717336,,pong,operator,0.685,0,
49.98,52.0,27.438066622850815,,pong,operator,1,0,
50.211,31.0,27.260365001224763,,pong,operator,0.99,0,
50.473,43.0,24.907629353272462,,pong,operator,1,0,
50.705,28.0,24.488517717493643,,pong,operator,1,0,
50.976,41.0,23.930054325053252,,pong,operator,1,0,
51.204,28.0,23.97180635663487,,pong,operator,1,0,
51.465,35.0,23.848689691469428,,pong,operator,1,0,
51.748,77.0,24.59324094136436,,pong,operator,1,0,
51.937,15.0,22.962142757155743,,pong,operator,0.865,0,
52.192,23.0,23.1831835605035,,pong,operator,1,0,
52.436,16.0,23.55392748566574,,pong,operator,1,0,
52.769,97.0,27.038860922753386,,pong,operator,1,0,
52.941,18.0,27.17830016759694,,pong,operator,0.765,0,
53.272,96.0,29.504025149121603,,pong,operator,1,0,
53.443,17.0,29.582553980344564,,pong,operator,0.77,0,
53.693,21.0,29.345314787883943,,pong,operator,1,0,
53.963,39.0,29.254529563812852,,pong,operator,1,0,
54.186,16.0,29.727890944364013,,pong,operator,1,0,
54.447,23.0,24.918818190275395,,pong,operator,1,0,
54.713,31.0,24.466865348875405,,pong,operator,1,0,
55.001,69.0,25.24400919030097,,pong,operator,1,0,
55.256,76.0,26.477301599672124,,pong,operator,0.905,0,
55.473,49.0,26.538415551799623,,pong,operator,0.87,0,
55.698,18.0,26.8661031785408,,pong,operator,1,0,
55.967,37.0,26.87466278858211,,pong,operator,1,0,
56.214,34.0,26.7717668449432,,pong,operator,1,0,
56.465,34.0,26.782643633517583,,pong,operator,1,0,
56.697,18.0,25.80944594523486,,pong,operator,1,0,
56.988,61.0,25.764850086891638,,pong,operator,1,0,
57.19,16.0,26.034784423920243,,pong,operator,0.945,0,
57.466,40.0,25.480384612481814,,pong,operator,1,0,
57.723,38.0,21.937353988118076,,pong,operator,1,0,
57.968,43.0,21.495580941207425,,pong,operator,1,0,
58.242,62.0,17.958006570886425,,pong,operator,1,0,
58.485,55.0,17.73978579352073,,pong,operator,0.94,0,
58.716,33.0,17.318775938270004,,pong,operator,0.975,0,
59.01,79.0,19.327182929749487,,pong,operator,1,0,
59.227,47.0,18.43441075814467,,pong,operator,0.855,0,
59.464,34.0,17.983603643319096,,pong,operator,1,0,
59.699,19.0,18.587361297397756,,pong,operator,1,0,
59.968,36.0,17.65637278718367,,pong,operator,1,0,
60.243,63.0,16.578902255577717,,pong,operator,1,0,
60.467,37.0,16.488177582740914,,pong,operator,0.935,0,
60.698,19.0,16.422164899914993,,pong,operator,1,0,
60.962,30.0,16.56170281100346,,pong,operator,1,0,
61.209,29.0,16.686146948891466,,pong,operator,1,0,
61.472,44.0,16.659156641318912,,pong,operator,1,0,
61.708,29.0,16.090680532531866,,pong,operator,1,0,
61.957,31.0,15.516442891333051,,pong,operator,1,0,
62.206,29.0,14.786057621962657,,pong,operator,1,0,
62.458,32.0,14.884471774302238,,pong,operator,1,0,
62.753,77.0,16.974687036879352,,pong,operator,1,0,
62.96,35.0,17.026450011673013,,pong,operator,0.865,0,
63.214,41.0,16.332406436284884,,pong,operator,1,0,
63.458,38.0,15.96527481755325,,pong,operator,1,0,
63.686,15.0,16.770807970995314,,pong,operator,1,0,
63.952,32.0,13.943726187787828,,pong,operator,1,0,
64.245,65.0,15.162041419281243,,pong,operator,1,0,
64.476,46.0,15.27833433329694,,pong,operator,0.925,0,
64.716,36.0,14.695577566057079,,pong,operator,1,0,
65.014,84.0,17.743731287415283,,pong,operator,1,0,
65.216,34.0,17.02432083814212,,pong,operator,0.83,0,
65.509,79.0,19.094174504282712,,pong,operator,1,0,
65.686,16.0,19.27926347140886,,pong,operator,0.855,0,
65.953,25.0,19.453213102210132,,pong,operator,1,0,
66.214,31.0,19.397100298755998,,pong,operator,1,0,
66.497,67.0,20.20866150936276,,pong,operator,1,0,
66.765,92.0,22.680112433583748,,pong,operator,0.915,0,
66.962,32.0,22.649724060129298,,pong,operator,0.79,0,
67.247,77.0,23.328308982864574,,pong,operator,1,0,
67.459,36.0,23.209696249628085,,pong,operator,0.865,0,
67.72,37.0,22.32241026412694,,pong,operator,1,0,
67.961,38.0,22.258650003987213,,pong,operator,1,0,
68.218,35.0,22.364872009470567,,pong,operator,1,0,
68.46,37.0,22.38325266801052,,pong,operator,1,0,
68.719,36.0,21.388957431347606,,pong,operator,1,0,
68.967,44.0,21.133563353112034,,pong,operator,1,0,
69.224,41.0,20.775646801002367,,pong,operator,1,0,
69.463,39.0,20.834106652314134,,pong,operator,1,0,
69.709,29.0,21.053443898801927,,pong,operator,1,0,
69.953,33.0,19.240322242623694,,pong,operator,1,0,
70.187,16.0,20.039960079800558,,pong,operator,1,0,
70.461,35.0,18.186808406094787,,pong,operator,1,0,
70.702,18.0,18.06073088222069,,pong,operator,1,0,
70.955,30.0,17.88651726860207,,pong,operator,1,0,
71.203,26.0,18.04688338744394,,pong,operator,1,0,
71.465,40.0,16.945427111760857,,pong,operator,1,0,
71.714,45.0,11.868445559549913,,pong,operator,1,0,
71.968,42.0,11.891593669479294,,pong,operator,1,0,
72.2,18.0,8.30587141725659,,pong,operator,1,0,
72.464,38.0,8.344309438174019,,pong,operator,1,0,
72.705,29.0,8.375410437703934,,pong,operator,1,0,
72.946,20.0,8.794742747801097,,pong,operator,1,0,
73.252,79.0,13.419668401268341,,pong,operator,1,0,
73.443,16.0,14.011067054296756,,pong,operator,0.855,0,
73.761,80.0,17.273968854898403,,pong,operator,1,0,
73.947,18.0,17.590906741836818,,pong,operator,0.85,0,
74.225,45.0,17.685021911210626,,pong,operator,1,0,
74.472,39.0,17.68502191121063,,pong,operator,1,0,
74.752,71.0,19.292226413765725,,pong,operator,1,0,
74.963,39.0,19.275891678467172,,pong,operator,0.895,0,
75.234,54.0,18.962858434318388,,pong,operator,1,0,
75.513,84.0,21.296654666871977,,pong,operator,0.98,0,
75.737,68.0,21.320119605668257,,pong,operator,0.83,0,
75.971,40.0,21.10088860688099,,pong,operator,0.91,0,
76.244,60.0,20.90663770193572,,pong,operator,1,0,
76.526,103.0,24.21239352067449,,pong,operator,0.95,0,
76.735,52.0,24.19684896840909,,pong,operator,0.735,0,
76.95,31.0,24.489997958350262,,pong,operator,0.99,0,
77.195,25.0,24.088327048593477,,pong,operator,1,0,
77.49,70.0,24.329560209753073,,pong,operator,1,0,
77.708,37.0,24.025975526500478,,pong,operator,0.9,0,
77.973,39.0,23.118174668429166,,pong,operator,1,0,
78.208,37.0,22.515328112199473,,pong,operator,1,0,
78.464,31.0,21.58767009197611,,pong,operator,1,0,
78.756,79.0,21.52184936291489,,pong,operator,1,0,
78.956,30.0,20.74391477036097,,pong,operator,0.855,0,
79.203,27.0,21.39532659250613,,pong,operator,1,0,
79.465,38.0,21.423993558624872,,pong,operator,1,0,
79.701,29.0,21.394567067365493,,pong,operator,1,0,
79.974,47.0,21.284912496883795,,pong,operator,1,0,
80.202,28.0,21.73217660520915,,pong,operator,1,0,
80.466,39.0,20.13330573949544,,pong,operator,1,0,
80.703,27.0,19.82290342003411,,pong,operator,1,0,
80.966,39.0,19.83280111330722,,pong,operator,1,0,
81.216,44.0,19.466381276446835,,pong,operator,1,0,
81.466,39.0,13.672600337902077,,pong,operator,1,0,
81.701,18.0,14.107090415815732,,pong,operator,1,0,
81.966,39.0,14.024621207005914,,pong,operator,1,0,
82.205,22.0,14.179121975637278,,pong,operator,1,0,
82.512,84.0,15.975841135915191,,pong,operator,1,0,
82.692,21.0,16.432513502200447,,pong,operator,0.83,0,
82.948,20.0,16.881646839097183,,pong,operator,1,0,
83.212,31.0,16.930445948054647,,pong,operator,1,0,
83.701,277.0,54.98536168836212,,pong,operator,1,0,
83.766,92.0,55.41252114820259,,pong,operator,0.25,0,
83.952,31.0,55.3953066604022,,pong,operator,0.79,0,
84.234,63.0,55.21630194064068,,pong,operator,1,0,
84.486,56.0,55.13719252918124,,pong,operator,0.935,0,
84.731,61.0,54.90163931978717,,pong,operator,0.97,0,
84.985,63.0,54.91183843216325,,pong,operator,0.945,0,
85.206,32.0,54.821437412749404,,pong,operator,0.935,0,
85.472,42.0,54.781817238934295,,pong,operator,1,0,
85.71,37.0,54.56874105199789,,pong,operator,1,0,
85.955,33.0,54.67529149442186,,pong,operator,1,0,
86.218,38.0,54.752602677863635,,pong,operator,1,0,
86.495,65.0,54.66706046606128,,pong,operator,1,0,
86.708,36.0,54.17589408583859,,pong,operator,0.925,0,
87.022,91.0,54.48933381864748,,pong,operator,1,0,
87.258,83.0,53.9959257722284,,pong,operator,0.795,0,
87.538,114.0,54.97190191361401,,pong,operator,0.835,0,
87.691,16.0,55.17923069416607,,pong,operator,0.6799999999999999,0,
87.971,36.0,54.64821589036554,,pong,operator,1,0,
88.275,101.0,54.6097747660618,,pong,operator,1,0,
88.439,15.0,27.860141779969464,,pong,operator,0.745,0,
88.757,82.0,27.279800219209818,,pong,operator,1,0,
88.956,31.0,27.279800219209818,,pong,operator,0.84,0,
89.215,38.0,27.445400343226915,,pong,operator,1,0,
89.509,82.0,28.140007107319644,,pong,operator,1,0,
89.796,116.0,31.139163444126112,,pong,operator,0.84,0,
90.019,89.0,31.873617617082626,,pong,operator,0.6699999999999999,0,
90.221,40.0,31.58302550421666,,pong,operator,0.8049999999999999,0,
90.473,43.0,31.55645734235705,,pong,operator,1,0,
90.743,62.0,31.140769097759936,,pong,operator,1,0,
90.967,36.0,31.014673946375773,,pong,operator,0.94,0,
91.462,283.0,57.06967233128292,,pong,operator,1,0,
91.54,113.0,57.690792159581235,,pong,operator,0.25,0,
91.786,110.0,57.420793272123994,,pong,operator,0.685,0,
92.006,81.0,57.3580639491955,,pong,operator,0.7,0,
92.283,110.0,57.76322359425589,,pong,operator,0.845,0,
92.498,73.0,57.24183347867187,,pong,operator,0.7,0,
92.788,112.0,55.86257691872082,,pong,operator,0.885,0,
92.991,65.0,55.002636300453815,,pong,operator,0.69,0,
93.257,82.0,54.866451498160515,,pong,operator,0.925,0,
93.452,31.0,53.97636056645538,,pong,operator,0.84,0,
93.705,34.0,55.065846947086904,,pong,operator,1,0,
94.031,111.0,54.14653728540727,,pong,operator,1,0,
94.495,314.0,72.37283675523574,,pong,operator,0.6950000000000001,0,
94.524,94.0,72.27618902515545,,pong,operator,0,0,
94.737,58.0,72.73614988435942,,pong,operator,0.78,0,
95.024,96.0,72.7134100424399,,pong,operator,0.96,0,
95.277,98.0,71.51300581013219,,pong,operator,0.77,0,
95.499,68.0,70.7145494223077,,pong,operator,0.76,0,
95.749,65.0,70.63363221582195,,pong,operator,0.91,0,
96.103,171.0,70.48295893334786,,pong,operator,0.925,0,
96.465,284.0,70.60701098332942,,pong,operator,0.25,0,
96.504,73.0,71.0165473674974,,pong,operator,0.25,0,
96.735,65.0,71.58063634810745,,pong,operator,0.885,0,
96.967,34.0,73.06154939501351,,pong,operator,0.925,0,
97.303,121.0,73.16178989062527,,pong,operator,1,0,
97.74,309.0,85.45868885022752,,pong,operator,0.645,0,
97.954,276.0,92.43293514759769,,pong,operator,0,0,
97.988,60.0,92.59460027453005,,pong,operator,0.25,0,
98.223,44.0,93.78224778709453,,pong,operator,0.95,0,
98.458,38.0,93.46083404292945,,pong,operator,1,0,
98.749,67.0,92.19929500815068,,pong,operator,1,0,
98.957,36.0,94.0885088626661,,pong,operator,0.915,0,
99.206,26.0,84.6376246122255,,pong,operator,1,0,
99.46,31.0,86.11620056644394,,pong,operator,1,0,
99.7,20.0,87.45278726261387,,pong,operator,1,0,
99.96,28.0,88.81841025373062,,pong,operator,1,0,
100.214,31.0,89.92512162905314,,pong,operator,1,0,
100.488,56.0,90.12539875085157,,pong,operator,1,0,
100.758,59.0,90.22387433490098,,pong,operator,0.97,0,
100.992,72.0,88.42143405306204,,pong,operator,0.955,0,
101.229,46.0,76.2131222297053,,pong,operator,0.89,0,
101.51,80.0,76.2210436821748,,pong,operator,1,0,
101.705,26.0,76.94608502061686,,pong,operator,0.85,0,
101.976,44.0,76.7232037912912,,pong,operator,1,0,
102.194,25.0,76.60424270234644,,pong,operator,1,0,
102.468,36.0,53.36803818766433,,pong,operator,1,0,
102.717,34.0,16.82104336835263,,pong,operator,1,0,
102.962,39.0,16.373454125504487,,pong,operator,1,0,
103.215,35.0,16.43312204056186,,pong,operator,1,0,
103.472,52.0,16.568871416001755,,pong,operator,1,0,
103.711,29.0,15.769828787910159,,pong,operator,0.99,0,
103.964,32.0,15.847633892792954,,pong,operator,1,0,
104.226,48.0,15.59575262691737,,pong,operator,1,0,
104.459,35.0,15.489593280651366,,pong,operator,1,0,
104.717,38.0,14.72710086880646,,pong,operator,1,0,
104.949,29.0,14.680258853303643,,pong,operator,1,0,
105.197,21.0,15.21709564930181,,pong,operator,1,0,
105.454,21.0,15.49346636489072,,pong,operator,1,0,
105.74,64.0,15.833824553783586,,pong,operator,1,0,
105.987,57.0,14.623525566702442,,pong,operator,0.9299999999999999,0,
106.209,31.0,14.658103560829415,,pong,operator,0.965,0,
106.488,55.0,11.897373659762058,,pong,operator,1,0,
106.706,35.0,11.61895003862225,,pong,operator,0.975,0,
106.983,62.0,12.696062381699296,,pong,operator,1,0,
107.201,31.0,12.432216214336043,,pong,operator,0.94,0,
107.495,75.0,14.639928278512842,,pong,operator,1,0,
107.737,58.0,14.984241722556401,,pong,operator,0.875,0,
107.983,51.0,15.078046955756571,,pong,operator,0.96,0,
108.201,32.0,15.171025014810304,,pong,operator,0.995,0,
108.466,37.0,15.068095433730168,,pong,operator,1,0,
108.691,19.0,15.647603650399635,,pong,operator,1,0,
108.936,17.0,16.42741610844505,,pong,operator,1,0,
109.233,64.0,17.13300907604966,,pong,operator,1,0,
109.437,16.0,17.97852886083842,,pong,operator,0.9299999999999999,0,
109.768,98.0,21.87069957728833,,pong,operator,1,0,
109.999,79.0,22.887278125631276,,pong,operator,0.76,0,
110.199,16.0,23.185987147412984,,pong,operator,0.855,0,
110.45,29.0,22.819070971448422,,pong,operator,1,0,
110.733,63.0,22.781297153586316,,pong,operator,1,0,
110.941,19.0,23.382204772005565,,pong,operator,0.935,0,
111.252,81.0,24.468908843673432,,pong,operator,1,0,
111.441,18.0,25.17141235608364,,pong,operator,0.845,0,
111.715,32.0,25.239403717203782,,pong,operator,1,0,
111.982,61.0,25.206348406701036,,pong,operator,1,0,
112.222,37.0,25.075685434300695,,pong,operator,0.945,0,
112.469,50.0,24.160453224225744,,pong,operator,1,0,
112.734,61.0,24.256957764732164,,pong,operator,1,0,
112.994,62.0,24.532580377938235,,pong,operator,0.945,0,
113.213,39.0,24.400614746354243,,pong,operator,0.94,0,
113.467,48.0,24.340244452346816,,pong,operator,1,0,
113.735,50.0,23.581772622090988,,pong,operator,1,0,
113.957,34.0,22.777785230351085,,pong,operator,1,0,
114.226,42.0,22.500833317901808,,pong,operator,1,0,
114.46,36.0,21.535726131245262,,pong,operator,1,0,
114.718,33.0,18.38069639594757,,pong,operator,1,0,
115.067,143.0,27.444671613994583,,pong,operator,1,0,
115.255,82.0,27.40255462543593,,pong,operator,0.5349999999999999,0,
115.468,33.0,27.25545816896131,,pong,operator,0.84,0,
115.711,37.0,27.281678833972077,,pong,operator,1,0,
115.986,53.0,26.346536774308685,,pong,operator,1,0,
116.209,36.0,25.652046701969027,,pong,operator,0.985,0,
116.471,37.0,24.811489274124597,,pong,operator,1,0,
116.71,37.0,24.650507094175566,,pong,operator,1,0,
116.974,41.0,24.611938160169345,,pong,operator,1,0,
117.192,19.0,25.37178551068095,,pong,operator,1,0,
117.504,79.0,26.221937380750497,,pong,operator,1,0,
117.69,15.0,27.165419194262398,,pong,operator,0.855,0,
118.026,103.0,29.59776173969917,,pong,operator,1,0,
118.247,76.0,30.015162834807345,,pong,operator,0.735,0,
118.436,16.0,31.006289684514012,,pong,operator,0.87,0,
118.749,78.0,31.596677040473736,,pong,operator,1,0,
119.012,79.0,31.87142136773947,,pong,operator,0.86,0,
119.247,77.0,32.13798375754148,,pong,operator,0.855,0,
119.468,37.0,32.10837118260594,,pong,operator,0.865,0,
119.705,34.0,32.073976990700736,,pong,operator,1,0,
119.968,37.0,25.219238687954082,,pong,operator,1,0,
120.212,42.0,24.1911140710799,,pong,operator,1,0,
