ts,t_ms,q0,q1,q2,q3,q4,q5,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,role,authority
"2026-05-19T13:22:39.305Z","1779196959305","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:39.522Z","1779196959522","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:40.029Z","1779196960029","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:40.255Z","1779196960255","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:40.533Z","1779196960533","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:40.775Z","1779196960775","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:41.053Z","1779196961053","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:41.546Z","1779196961546","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:41.900Z","1779196961900","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:42.141Z","1779196962141","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:42.357Z","1779196962357","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:42.577Z","1779196962577","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:42.847Z","1779196962847","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:43.188Z","1779196963188","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:43.415Z","1779196963415","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:43.620Z","1779196963620","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:43.873Z","1779196963873","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:44.127Z","1779196964127","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:44.355Z","1779196964355","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:44.633Z","1779196964633","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:44.986Z","1779196964986","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:45.203Z","1779196965203","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:45.471Z","1779196965471","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:45.689Z","1779196965689","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:45.913Z","1779196965913","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:46.150Z","1779196966150","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:46.411Z","1779196966411","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:46.735Z","1779196966735","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:47.058Z","1779196967058","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:47.355Z","1779196967355","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:47.651Z","1779196967651","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:47.989Z","1779196967989","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:48.309Z","1779196968309","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:48.509Z","1779196968509","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:50.305Z","1779196970305","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:50.550Z","1779196970550","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:50.810Z","1779196970810","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:51.062Z","1779196971062","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:51.378Z","1779196971378","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:51.578Z","1779196971578","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:51.805Z","1779196971805","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:52.083Z","1779196972083","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:52.307Z","1779196972307","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:52.587Z","1779196972587","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:52.822Z","1779196972822","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:53.086Z","1779196973086","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:53.301Z","1779196973301","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:53.558Z","1779196973558","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:53.892Z","1779196973892","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:54.159Z","1779196974159","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:54.384Z","1779196974384","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:54.600Z","1779196974600","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:54.841Z","1779196974841","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:55.075Z","1779196975075","0.6097379326820374","-2.009449621240133","-1.766936182975769","-0.9884681862643738","-4.683070365582601","6.022372245788574","34.935410151712645","-115.13298244122146","-101.23798595346695","-56.63505525589995","-268.3201671106706","345.0565123404086","guest","observer"
"2026-05-19T13:22:55.388Z","1779196975388","0.7674973011016846","-2.0006686649718226","-1.7821708917617798","-0.9775009912303467","-4.674962345753805","6.179954528808594","43.97435614080787","-114.62987070695831","-102.11087046901623","-56.00668126735336","-267.85561179427214","354.0853120834918","guest","observer"
"2026-05-19T13:22:55.701Z","1779196975701","0.7674558758735657","-2.0006596050658167","-1.7821329832077026","-0.9775129121593018","-4.674901668225424","6.179958820343018","43.9719826500713","-114.6293516125814","-102.10869846886017","-56.00736428627036","-267.8521352279846","354.08555797030186","guest","observer"
"2026-05-19T13:22:58.440Z","1779196978440","0.7674676179885864","-2.0006309948363246","-1.7821542024612427","-0.9774922293475647","-4.67495042482485","6.1799702644348145","43.97265542370454","-114.62771236718059","-102.10991424253244","-56.006179248449364","-267.8549287753551","354.08621366846216","guest","observer"
"2026-05-19T13:22:58.712Z","1779196978712","0.7674603462219238","-2.0006877384581507","-1.7821532487869263","-0.977525071506836","-4.674933258687155","6.180011749267578","43.97223878216517","-114.63096353722553","-102.10985960101907","-56.008060965565704","-267.85394522811464","354.08859057429333","guest","observer"
"2026-05-19T13:22:59.900Z","1779196979900","0.7674559950828552","-2.00066675762319","-1.7821215391159058","-0.9775095146945496","-4.674946133290426","6.179963111877441","43.97198948026046","-114.6297614239316","-102.10804277069985","-56.007169625879015","-267.854682888545","354.085803857112","guest","observer"
"2026-05-19T13:23:00.171Z","1779196980171","0.7674677968025208","-2.0006829700865687","-1.7821418046951294","-0.9775293630412598","-4.674954716359274","6.1799702644348145","43.9726656689883","-114.63069032965872","-102.10920390285875","-56.008306852375824","-267.85517466216527","354.08621366846216","guest","observer"
"2026-05-19T13:23:00.410Z","1779196980410","0.767471969127655","-2.000662466088766","-1.7821259498596191","-0.9775704902461548","-4.674930874501364","6.179942607879639","43.97290472560925","-114.62951553712148","-102.10829548769914","-56.01066326763948","-267.8538086243313","354.08462906457476","guest","observer"
"2026-05-19T13:23:00.633Z","1779196980633","0.7674674987792969","-2.0006333790221156","-1.7821329832077026","-0.9774763149074097","-4.674913708363668","6.1799702644348145","43.97264859351537","-114.627848970964","-102.10869846886017","-56.00526741819517","-267.85282507709076","354.08621366846216","guest","observer"
"2026-05-19T13:23:00.914Z","1779196980914","0.7674808502197266","-2.0006333790221156","-1.7821736335754395","-0.9775171440890809","-4.674901787434713","6.180007457733154","43.97341357470241","-114.627848970964","-102.11102756336714","-56.0076067579859","-267.8521420581738","354.08834468748324","guest","observer"
"2026-05-19T13:23:01.124Z","1779196981124","0.7674480676651001","-2.000658174554342","-1.782137393951416","-0.9774394196322937","-4.674966637288229","6.179942607879639","43.97153527268066","-114.62926965031136","-102.10895118585947","-56.00315347464705","-267.8558576810823","354.08462906457476","guest","observer"
"2026-05-19T13:23:01.325Z","1779196981325","0.7674974203109741","-2.000723501245016","-1.782166600227356","-0.9774848383716126","-4.674991432820455","6.179963111877441","43.97436297099704","-114.63301259397653","-102.11062458220611","-56.005755776720825","-267.85727836042963","354.085803857112","guest","observer"
"2026-05-19T13:23:01.554Z","1779196981554","0.7675226926803589","-2.000650545159811","-1.782137393951416","-0.9775171440890809","-4.674958054219381","6.179991245269775","43.97581097110108","-114.62883251820448","-102.10895118585947","-56.0076067579859","-267.85536590746204","354.08741578175614","guest","observer"
"2026-05-19T13:23:01.826Z","1779196981826","0.7674646377563477","-2.000658174554342","-1.7821542024612427","-0.9775250119021912","-4.674917046223776","6.1800031661987305","43.97248466897529","-114.62926965031136","-102.10991424253244","-56.008057550471115","-267.85301632238753","354.0880988006731","guest","observer"
"2026-05-19T13:23:02.077Z","1779196982077","0.767504870891571","-2.0007029972472132","-1.7821710109710693","-0.977541522388794","-4.674953762684957","6.179974555969238","43.97478985782017","-114.63183780143929","-102.11087729920541","-56.00900353167116","-267.8551200206519","354.0864595552723","guest","observer"
"2026-05-19T13:23:02.356Z","1779196982356","0.7674602270126343","-2.000712057153219","-1.782137393951416","-0.9775129121593018","-4.67497426668276","6.179974555969238","43.972231951976","-114.6323568958162","-102.10895118585947","-56.00736428627036","-267.85629481318915","354.0864595552723","guest","observer"
"2026-05-19T13:23:02.557Z","1779196982557","0.767451286315918","-2.000699659387106","-1.782145380973816","-0.977508620624878","-4.674919191990988","6.180007457733154","43.97171968778825","-114.63164655614253","-102.10940880853386","-56.00711839946024","-267.8531392657926","354.08834468748324","guest","observer"
"2026-05-19T13:23:02.803Z","1779196982803","0.7674436569213867","-2.000632425347799","-1.7821736335754395","-0.9774806660464783","-4.6750033537494105","6.179938316345215","43.97128255568137","-114.62779432945064","-102.11102756336714","-56.00551672009987","-267.85796137934665","354.0843831777646","guest","observer"
"2026-05-19T13:23:03.147Z","1779196983147","0.7674884796142578","-2.00065340618276","-1.7821542024612427","-0.9775129121593018","-4.674953762684957","6.180011749267578","43.973850706809294","-114.62899644274457","-102.10991424253244","-56.00736428627036","-267.8551200206519","354.08859057429333","guest","observer"
"2026-05-19T13:23:03.467Z","1779196983467","0.7674853205680847","-2.000671525994772","-1.7821540832519531","-0.9774806660464783","-4.674897495900289","6.179942607879639","43.97366970679629","-114.6300346314984","-102.10990741234326","-56.00551672009987","-267.85189617136365","354.08462906457476","guest","observer"
"2026-05-19T13:23:03.674Z","1779196983674","0.7674974203109741","-2.0006548366942347","-1.782145380973816","-0.9774924677661438","-4.674937550221578","6.179991245269775","43.97436297099704","-114.6290784050146","-102.10940880853386","-56.0061929088277","-267.8541911149248","354.08741578175614","guest","observer"
"2026-05-19T13:23:03.925Z","1779196983925","0.7675063610076904","-2.000678678552145","-1.782137393951416","-0.9775381845286866","-4.674929920827047","6.179978847503662","43.9748752351848","-114.6304444428486","-102.10895118585947","-56.0088122863744","-267.8537539828179","354.0867054420824","guest","observer"
"2026-05-19T13:23:04.125Z","1779196984125","0.7675018906593323","-2.000670095483297","-1.7821621894836426","-0.9775579136661072","-4.674941841756002","6.179974555969238","43.974619103090916","-114.62995266922836","-102.11037186520683","-56.00994268268204","-267.8544370017349","354.0864595552723","guest","observer"
"2026-05-19T13:23:04.397Z","1779196984397","0.7674512267112732","-2.000625272790426","-1.7820847034454346","-0.9775009912303467","-4.674897495900289","6.1800031661987305","43.97171627269366","-114.62738451810044","-102.10593224224631","-56.00668126735336","-267.85189617136365","354.0880988006731","guest","observer"
"2026-05-19T13:23:04.651Z","1779196984651","0.767504870891571","-2.0006920299925746","-1.7821708917617798","-0.9775085014155884","-4.674872938786642","6.179991245269775","43.97478985782017","-114.63120942403565","-102.11087046901623","-56.00711156927107","-267.85048915239463","354.08741578175614","guest","observer"
"2026-05-19T13:23:05.325Z","1779196985325","0.7674794793128967","-2.000712057153219","-1.7821823358535767","-0.977484719162323","-4.674958054219381","6.1799702644348145","43.97333502752696","-114.6323568958162","-102.11152616717656","-56.005748946531654","-267.85536590746204","354.08621366846216","guest","observer"
"2026-05-19T13:23:05.601Z","1779196985601","0.767473578453064","-2.0007039509215296","-1.7821331024169922","-0.977464036350586","-4.674913708363668","6.1799702644348145","43.97299693316304","-114.63189244295265","-102.10870529904935","-56.00456390871066","-267.85282507709076","354.08621366846216","guest","observer"
"2026-05-19T13:23:05.814Z","1779196985814","0.767452597618103","-2.0006419620909632","-1.7821367979049683","-0.9774832886508484","-4.674946133290426","6.179958820343018","43.97179481986912","-114.62834074458424","-102.10891703491362","-56.00566698426161","-267.854682888545","354.08555797030186","guest","observer"
"2026-05-19T13:23:06.403Z","1779196986403","0.7674930095672607","-2.000658174554342","-1.7821286916732788","-0.9775172632983704","-4.674970928822653","6.179991245269775","43.97411025399775","-114.62926965031136","-102.10845258205005","-56.00761358817507","-267.8561035678924","354.08741578175614","guest","observer"
"2026-05-19T13:23:06.691Z","1779196986691","0.767488420009613","-2.000650545159811","-1.7821283340454102","-0.9775129121593018","-4.674928847943441","6.179991245269775","43.973847291714705","-114.62883251820448","-102.10843209148254","-56.00736428627036","-267.85369251111536","354.08741578175614","guest","observer"
"2026-05-19T13:23:07.004Z","1779196987004","0.7674602270126343","-2.0006905994811","-1.7821259498596191","-0.9775172036937256","-4.674941841756002","6.1799702644348145","43.972231951976","-114.6311274617656","-102.10829548769914","-56.00761017308048","-267.8544370017349","354.08621366846216","guest","observer"
"2026-05-19T13:23:07.253Z","1779196987253","0.7674480676651001","-2.0006548366942347","-1.7821542024612427","-0.9775041502765198","-4.674934212361471","6.179991245269775","43.97153527268066","-114.6290784050146","-102.10991424253244","-56.006862267366365","-267.853999869628","354.08741578175614","guest","observer"
"2026-05-19T13:23:07.509Z","1779196987509","0.7675137519836426","-2.000634332696432","-1.782137393951416","-0.977554516201355","-4.674970928822653","6.180007457733154","43.975298706913335","-114.62790361247735","-102.10895118585947","-56.009748022290694","-267.8561035678924","354.08834468748324","guest","observer"
"2026-05-19T13:23:07.744Z","1779196987744","0.767452597618103","-2.000630041162008","-1.7821089029312134","-0.9775085610202332","-4.674959007893698","6.179963111877441","43.97179481986912","-114.62765772566723","-102.10731877064784","-56.00711498436566","-267.85542054897536","354.085803857112","guest","observer"
"2026-05-19T13:23:08.189Z","1779196988189","0.7674631476402283","-2.000646253625387","-1.782141923904419","-0.9775085610202332","-4.674909416829244","6.179986953735352","43.972399291610664","-114.62858663139436","-102.10921073304792","-56.00711498436566","-267.85257919028066","354.087169894946","guest","observer"
"2026-05-19T13:23:08.435Z","1779196988435","0.7674393653869629","-2.0006376705565394","-1.7821171283721924","-0.9774957460216065","-4.674937550221578","6.179954528808594","43.97103666887125","-114.62809485777412","-102.10779005370055","-56.00638073902988","-267.8541911149248","354.0853120834918","guest","observer"
"2026-05-19T13:23:08.782Z","1779196988782","0.7674646377563477","-2.000650545159811","-1.7821452617645264","-0.9774762553027649","-4.6749871412860315","6.180007457733154","43.97248466897529","-114.62883251820448","-102.10940197834468","-56.00526400310058","-267.8570324736195","354.08834468748324","guest","observer"
"2026-05-19T13:23:09.125Z","1779196989125","0.7674676179885864","-2.00066675762319","-1.7821418046951294","-0.9774763149074097","-4.674966637288229","6.179971694946289","43.97265542370454","-114.6297614239316","-102.10920390285875","-56.00526741819517","-267.8558576810823","354.08629563073225","guest","observer"
"2026-05-19T13:23:09.415Z","1779196989415","0.767522394657135","-2.000712057153219","-1.782137393951416","-0.9775378269008179","-4.674981896077291","6.179991245269775","43.975793895628165","-114.6323568958162","-102.10895118585947","-56.00879179580689","-267.856731945296","354.08741578175614","guest","observer"
"2026-05-19T13:23:09.653Z","1779196989653","0.7675047516822815","-2.000637193719381","-1.782137393951416","-0.9775171440890809","-4.674913708363668","6.179974555969238","43.974783027631","-114.62806753701744","-102.10895118585947","-56.0076067579859","-267.85282507709076","354.0864595552723","guest","observer"
"2026-05-19T13:23:09.909Z","1779196989909","0.7674884796142578","-2.000721117059225","-1.7821871042251587","-0.9774848383716126","-4.674937550221578","6.179999828338623","43.973850706809294","-114.63287599019313","-102.11179937474336","-56.005755776720825","-267.8541911149248","354.0879075553764","guest","observer"
"2026-05-19T13:23:10.113Z","1779196990113","0.7674603462219238","-2.00062956432485","-1.78213632106781","-0.9775129121593018","-4.674868408833639","6.1799702644348145","43.97223878216517","-114.62763040491056","-102.10888971415693","-56.00736428627036","-267.85022960520615","354.08621366846216","guest","observer"
"2026-05-19T13:23:10.313Z","1779196990313","0.7674351930618286","-2.00065340618276","-1.7821667194366455","-0.9775213760188599","-4.674925629292623","6.1799702644348145","43.970797612250294","-114.62899644274457","-102.11063141239529","-56.00784922970143","-267.8535080960078","354.08621366846216","guest","observer"
"2026-05-19T13:23:10.548Z","1779196990548","0.7674720287322998","-2.000617643395895","-1.7821215391159058","-0.9775377672961731","-4.674929920827047","6.17995023727417","43.97290814070383","-114.62694738599356","-102.10804277069985","-56.00878838071231","-267.8537539828179","354.0850661966816","guest","observer"
"2026-05-19T13:23:10.810Z","1779196990810","0.7674720883369446","-2.000638624230856","-1.7821756601333618","-0.9775254887393494","-4.674946133290426","6.179963111877441","43.97291155579842","-114.62814949928747","-102.11114367658304","-56.008084871227794","-267.854682888545","354.085803857112","guest","requesting"
"2026-05-19T13:23:11.048Z","1779196991048","0.7674559950828552","-2.000625272790426","-1.7821712493896484","-0.9775372308543702","-4.674958054219381","6.179958820343018","43.97198948026046","-114.62738451810044","-102.11089095958374","-56.00875764486104","-267.85536590746204","354.08555797030186","guest","requesting"
"2026-05-19T13:23:11.398Z","1779196991398","0.7674806714057922","-2.000712057153219","-1.782137393951416","-0.9775123757174988","-4.674999062214987","6.179978847503662","43.97340332941866","-114.6323568958162","-102.10895118585947","-56.0073335504191","-267.8577154925365","354.0867054420824","guest","requesting"
"2026-05-19T13:23:11.636Z","1779196991636","0.7674720883369446","-2.000632425347799","-1.7821407318115234","-0.9775129121593018","-4.674938503895895","6.179995536804199","43.97291155579842","-114.62779432945064","-102.10914243115623","-56.00736428627036","-267.85424575643816","354.0876616685662","guest","requesting"
